Nombre;CUIT;NroPrestador;Sucursal;Provincia;Seccional;Partido;Localidad;Domicilio;Telefono;Clasificacion prestador;Tipo de prestador;Especialidad;Plan;Fecha-Hora Transcripción;lat;lon
CLINICA DE OJOS;30546081822;212;1;Mendoza;MENDOZA;Mendoza Capital;2a Seccion;Av. España 780;0261 4497800;Centros Medicos;DiagnosticoyTratamiento;Campo visual computarizado;Universal;;-32.893642;-68.842966
CLINICA DE OJOS;30546081822;212;1;Mendoza;MENDOZA;Mendoza Capital;2a Seccion;Av. España 780;0261 4497800;Centros Medicos;DiagnosticoyTratamiento;Estudios Oftalmologicos;Universal;;-32.893642;-68.842966
MAIPUMED CLINICA DRAGONI;30709149152;7556;1;Mendoza;MENDOZA;Maipu;Maipu;Ozamis 737;484-0064;Centros Medicos;GuardiaPasiva;Clinica;Superador;;-32.9762378;-68.7880938
MAIPUMED CLINICA DRAGONI;30709149152;7556;1;Mendoza;MENDOZA;Maipu;Maipu;Ozamis 737;484-0064;Centros Medicos;GuardiaPasiva;Pediatrica;Superador;;-32.9762378;-68.7880938
MAIPUMED CLINICA DRAGONI;30709149152;7556;1;Mendoza;MENDOZA;Maipu;Maipu;Ozamis 737;484-0064;Centros Medicos;EspecialidadesAmbulatorio;Cardiologia;Superador;;-32.9762378;-68.7880938
MAIPUMED CLINICA DRAGONI;30709149152;7556;1;Mendoza;MENDOZA;Maipu;Maipu;Ozamis 737;484-0064;Centros Medicos;EspecialidadesAmbulatorio;Clinica Medica;Superador;;-32.9762378;-68.7880938
MAIPUMED CLINICA DRAGONI;30709149152;7556;1;Mendoza;MENDOZA;Maipu;Maipu;Ozamis 737;484-0064;Centros Medicos;EspecialidadesAmbulatorio;Dermatologia;Superador;;-32.9762378;-68.7880938
MAIPUMED CLINICA DRAGONI;30709149152;7556;1;Mendoza;MENDOZA;Maipu;Maipu;Ozamis 737;484-0064;Centros Medicos;EspecialidadesAmbulatorio;Diabetologia;Superador;;-32.9762378;-68.7880938
MAIPUMED CLINICA DRAGONI;30709149152;7556;1;Mendoza;MENDOZA;Maipu;Maipu;Ozamis 737;484-0064;Centros Medicos;EspecialidadesAmbulatorio;Endocrinologia;Superador;;-32.9762378;-68.7880938
MAIPUMED CLINICA DRAGONI;30709149152;7556;1;Mendoza;MENDOZA;Maipu;Maipu;Ozamis 737;484-0064;Centros Medicos;EspecialidadesAmbulatorio;Flebologia y Linfologia;Superador;;-32.9762378;-68.7880938
MAIPUMED CLINICA DRAGONI;30709149152;7556;1;Mendoza;MENDOZA;Maipu;Maipu;Ozamis 737;484-0064;Centros Medicos;EspecialidadesAmbulatorio;Fonoaudiologia;Superador;;-32.9762378;-68.7880938
MAIPUMED CLINICA DRAGONI;30709149152;7556;1;Mendoza;MENDOZA;Maipu;Maipu;Ozamis 737;484-0064;Centros Medicos;EspecialidadesAmbulatorio;Gastroenterologia;Superador;;-32.9762378;-68.7880938
MAIPUMED CLINICA DRAGONI;30709149152;7556;1;Mendoza;MENDOZA;Maipu;Maipu;Ozamis 737;484-0064;Centros Medicos;EspecialidadesAmbulatorio;Ginecologia;Superador;;-32.9762378;-68.7880938
MAIPUMED CLINICA DRAGONI;30709149152;7556;1;Mendoza;MENDOZA;Maipu;Maipu;Ozamis 737;484-0064;Centros Medicos;EspecialidadesAmbulatorio;Hematologia e Inmunologia;Superador;;-32.9762378;-68.7880938
MAIPUMED CLINICA DRAGONI;30709149152;7556;1;Mendoza;MENDOZA;Maipu;Maipu;Ozamis 737;484-0064;Centros Medicos;EspecialidadesAmbulatorio;Infectologia;Superador;;-32.9762378;-68.7880938
MAIPUMED CLINICA DRAGONI;30709149152;7556;1;Mendoza;MENDOZA;Maipu;Maipu;Ozamis 737;484-0064;Centros Medicos;EspecialidadesAmbulatorio;Neumonologia;Superador;;-32.9762378;-68.7880938
MAIPUMED CLINICA DRAGONI;30709149152;7556;1;Mendoza;MENDOZA;Maipu;Maipu;Ozamis 737;484-0064;Centros Medicos;EspecialidadesAmbulatorio;Neurologia;Superador;;-32.9762378;-68.7880938
MAIPUMED CLINICA DRAGONI;30709149152;7556;1;Mendoza;MENDOZA;Maipu;Maipu;Ozamis 737;484-0064;Centros Medicos;EspecialidadesAmbulatorio;Obstetricia;Superador;;-32.9762378;-68.7880938
MAIPUMED CLINICA DRAGONI;30709149152;7556;1;Mendoza;MENDOZA;Maipu;Maipu;Ozamis 737;484-0064;Centros Medicos;EspecialidadesAmbulatorio;Oftalmologia;Superador;;-32.9762378;-68.7880938
MAIPUMED CLINICA DRAGONI;30709149152;7556;1;Mendoza;MENDOZA;Maipu;Maipu;Ozamis 737;484-0064;Centros Medicos;EspecialidadesAmbulatorio;Oncologia;Superador;;-32.9762378;-68.7880938
MAIPUMED CLINICA DRAGONI;30709149152;7556;1;Mendoza;MENDOZA;Maipu;Maipu;Ozamis 737;484-0064;Centros Medicos;EspecialidadesAmbulatorio;Otorrinolaringologia;Superador;;-32.9762378;-68.7880938
MAIPUMED CLINICA DRAGONI;30709149152;7556;1;Mendoza;MENDOZA;Maipu;Maipu;Ozamis 737;484-0064;Centros Medicos;EspecialidadesAmbulatorio;Pediatria;Superador;;-32.9762378;-68.7880938
MAIPUMED CLINICA DRAGONI;30709149152;7556;1;Mendoza;MENDOZA;Maipu;Maipu;Ozamis 737;484-0064;Centros Medicos;EspecialidadesAmbulatorio;Psicologia;Superador;;-32.9762378;-68.7880938
MAIPUMED CLINICA DRAGONI;30709149152;7556;1;Mendoza;MENDOZA;Maipu;Maipu;Ozamis 737;484-0064;Centros Medicos;EspecialidadesAmbulatorio;Psiquiatria;Superador;;-32.9762378;-68.7880938
MAIPUMED CLINICA DRAGONI;30709149152;7556;1;Mendoza;MENDOZA;Maipu;Maipu;Ozamis 737;484-0064;Centros Medicos;EspecialidadesAmbulatorio;Traumatologia y Ortopedia;Superador;;-32.9762378;-68.7880938
MAIPUMED CLINICA DRAGONI;30709149152;7556;1;Mendoza;MENDOZA;Maipu;Maipu;Ozamis 737;484-0064;Centros Medicos;EspecialidadesAmbulatorio;Urologia;Superador;;-32.9762378;-68.7880938
MAIPUMED CLINICA DRAGONI;30709149152;7556;1;Mendoza;MENDOZA;Maipu;Maipu;Ozamis 737;484-0064;Centros Medicos;Cirugias;General;Superador;;-32.9762378;-68.7880938
MAIPUMED CLINICA DRAGONI;30709149152;7556;1;Mendoza;MENDOZA;Maipu;Maipu;Ozamis 737;484-0064;Centros Medicos;Cirugias;Plastica Reparadora;Superador;;-32.9762378;-68.7880938
MAIPUMED CLINICA DRAGONI;30709149152;7556;1;Mendoza;MENDOZA;Maipu;Maipu;Ozamis 737;484-0064;Centros Medicos;DiagnosticoyTratamiento;Audiometria;Superador;;-32.9762378;-68.7880938
MAIPUMED CLINICA DRAGONI;30709149152;7556;1;Mendoza;MENDOZA;Maipu;Maipu;Ozamis 737;484-0064;Centros Medicos;DiagnosticoyTratamiento;Eco-Doppler;Superador;;-32.9762378;-68.7880938
MAIPUMED CLINICA DRAGONI;30709149152;7556;1;Mendoza;MENDOZA;Maipu;Maipu;Ozamis 737;484-0064;Centros Medicos;DiagnosticoyTratamiento;Ecografia;Superador;;-32.9762378;-68.7880938
MAIPUMED CLINICA DRAGONI;30709149152;7556;1;Mendoza;MENDOZA;Maipu;Maipu;Ozamis 737;484-0064;Centros Medicos;DiagnosticoyTratamiento;Ergometria;Superador;;-32.9762378;-68.7880938
MAIPUMED CLINICA DRAGONI;30709149152;7556;1;Mendoza;MENDOZA;Maipu;Maipu;Ozamis 737;484-0064;Centros Medicos;DiagnosticoyTratamiento;Espirometria;Superador;;-32.9762378;-68.7880938
MAIPUMED CLINICA DRAGONI;30709149152;7556;1;Mendoza;MENDOZA;Maipu;Maipu;Ozamis 737;484-0064;Centros Medicos;DiagnosticoyTratamiento;Estudios Cardiologicos;Superador;;-32.9762378;-68.7880938
MAIPUMED CLINICA DRAGONI;30709149152;7556;1;Mendoza;MENDOZA;Maipu;Maipu;Ozamis 737;484-0064;Centros Medicos;DiagnosticoyTratamiento;Estudios Gastroenterologicos;Superador;;-32.9762378;-68.7880938
MAIPUMED CLINICA DRAGONI;30709149152;7556;1;Mendoza;MENDOZA;Maipu;Maipu;Ozamis 737;484-0064;Centros Medicos;DiagnosticoyTratamiento;Estudios Ginecologicos;Superador;;-32.9762378;-68.7880938
MAIPUMED CLINICA DRAGONI;30709149152;7556;1;Mendoza;MENDOZA;Maipu;Maipu;Ozamis 737;484-0064;Centros Medicos;DiagnosticoyTratamiento;Estudios Mamarios;Superador;;-32.9762378;-68.7880938
MAIPUMED CLINICA DRAGONI;30709149152;7556;1;Mendoza;MENDOZA;Maipu;Maipu;Ozamis 737;484-0064;Centros Medicos;DiagnosticoyTratamiento;Estudios Oftalmologicos;Superador;;-32.9762378;-68.7880938
MAIPUMED CLINICA DRAGONI;30709149152;7556;1;Mendoza;MENDOZA;Maipu;Maipu;Ozamis 737;484-0064;Centros Medicos;DiagnosticoyTratamiento;Laboratorio;Superador;;-32.9762378;-68.7880938
MAIPUMED CLINICA DRAGONI;30709149152;7556;1;Mendoza;MENDOZA;Maipu;Maipu;Ozamis 737;484-0064;Centros Medicos;DiagnosticoyTratamiento;Potenciales Evocados;Superador;;-32.9762378;-68.7880938
MAIPUMED CLINICA DRAGONI;30709149152;7556;1;Mendoza;MENDOZA;Maipu;Maipu;Ozamis 737;484-0064;Centros Medicos;DiagnosticoyTratamiento;Presurometria;Superador;;-32.9762378;-68.7880938
MAIPUMED CLINICA DRAGONI;30709149152;7556;1;Mendoza;MENDOZA;Maipu;Maipu;Ozamis 737;484-0064;Centros Medicos;DiagnosticoyTratamiento;Radiologia;Superador;;-32.9762378;-68.7880938
CLINICA GODOY CRUZ - ORL;30545994468;4349;1;Mendoza;MENDOZA;Mendoza Capital;1a Seccion;Av. Godoy Cruz 333;0261 4410500 / WHATSAPP 261 2361000;Centros Medicos;GuardiaActiva;Otorrinolaringologia;Superador;;-32.8832886;-68.8419802
CLINICA GODOY CRUZ - ORL;30545994468;4349;1;Mendoza;MENDOZA;Mendoza Capital;1a Seccion;Av. Godoy Cruz 333;0261 4410500 / WHATSAPP 261 2361000;Centros Medicos;EspecialidadesAmbulatorio;Alergia e Inmunologia;Superador;;-32.8832886;-68.8419802
CLINICA GODOY CRUZ - ORL;30545994468;4349;1;Mendoza;MENDOZA;Mendoza Capital;1a Seccion;Av. Godoy Cruz 333;0261 4410500 / WHATSAPP 261 2361000;Centros Medicos;EspecialidadesAmbulatorio;Fonoaudiologia;Superador;;-32.8832886;-68.8419802
CLINICA GODOY CRUZ - ORL;30545994468;4349;1;Mendoza;MENDOZA;Mendoza Capital;1a Seccion;Av. Godoy Cruz 333;0261 4410500 / WHATSAPP 261 2361000;Centros Medicos;EspecialidadesAmbulatorio;Otorrinolaringologia;Superador;;-32.8832886;-68.8419802
CLINICA GODOY CRUZ - ORL;30545994468;4349;1;Mendoza;MENDOZA;Mendoza Capital;1a Seccion;Av. Godoy Cruz 333;0261 4410500 / WHATSAPP 261 2361000;Centros Medicos;EspecialidadesAmbulatorio;Otorrinolaringologia Infantil;Superador;;-32.8832886;-68.8419802
CLINICA GODOY CRUZ - ORL;30545994468;4349;1;Mendoza;MENDOZA;Mendoza Capital;1a Seccion;Av. Godoy Cruz 333;0261 4410500 / WHATSAPP 261 2361000;Centros Medicos;Internacion;Internacion Otorrinolaringologica;Superador;;-32.8832886;-68.8419802
CLINICA GODOY CRUZ - ORL;30545994468;4349;1;Mendoza;MENDOZA;Mendoza Capital;1a Seccion;Av. Godoy Cruz 333;0261 4410500 / WHATSAPP 261 2361000;Centros Medicos;Cirugias;Nariz y oido;Superador;;-32.8832886;-68.8419802
CLINICA GODOY CRUZ - ORL;30545994468;4349;1;Mendoza;MENDOZA;Mendoza Capital;1a Seccion;Av. Godoy Cruz 333;0261 4410500 / WHATSAPP 261 2361000;Centros Medicos;DiagnosticoyTratamiento;Endoscopia Respiratoria;Superador;;-32.8832886;-68.8419802
HOSPITAL ESPAÑOL DEL SUR;30546214288;55616;1;Mendoza;MENDOZA;San Rafael;San Rafael;Av. El Libertador 950;0260 4080000;Clinicas y Sanatorios;GuardiaActiva;Clinica;Superador;;-34.6264197;-68.3353028
HOSPITAL ESPAÑOL DEL SUR;30546214288;55616;1;Mendoza;MENDOZA;San Rafael;San Rafael;Av. El Libertador 950;0260 4080000;Clinicas y Sanatorios;GuardiaActiva;Obstetrica;Superador;;-34.6264197;-68.3353028
HOSPITAL ESPAÑOL DEL SUR;30546214288;55616;1;Mendoza;MENDOZA;San Rafael;San Rafael;Av. El Libertador 950;0260 4080000;Clinicas y Sanatorios;GuardiaPasiva;Pediatrica;Superador;;-34.6264197;-68.3353028
HOSPITAL ESPAÑOL DEL SUR;30546214288;55616;1;Mendoza;MENDOZA;San Rafael;San Rafael;Av. El Libertador 950;0260 4080000;Clinicas y Sanatorios;EspecialidadesAmbulatorio;Cardiologia;Superador;;-34.6264197;-68.3353028
HOSPITAL ESPAÑOL DEL SUR;30546214288;55616;1;Mendoza;MENDOZA;San Rafael;San Rafael;Av. El Libertador 950;0260 4080000;Clinicas y Sanatorios;EspecialidadesAmbulatorio;Fonoaudiologia;Superador;;-34.6264197;-68.3353028
HOSPITAL ESPAÑOL DEL SUR;30546214288;55616;1;Mendoza;MENDOZA;San Rafael;San Rafael;Av. El Libertador 950;0260 4080000;Clinicas y Sanatorios;EspecialidadesAmbulatorio;Gastroenterologia;Superador;;-34.6264197;-68.3353028
HOSPITAL ESPAÑOL DEL SUR;30546214288;55616;1;Mendoza;MENDOZA;San Rafael;San Rafael;Av. El Libertador 950;0260 4080000;Clinicas y Sanatorios;EspecialidadesAmbulatorio;Ginecologia;Superador;;-34.6264197;-68.3353028
HOSPITAL ESPAÑOL DEL SUR;30546214288;55616;1;Mendoza;MENDOZA;San Rafael;San Rafael;Av. El Libertador 950;0260 4080000;Clinicas y Sanatorios;EspecialidadesAmbulatorio;Hematologia e Inmunologia;Superador;;-34.6264197;-68.3353028
HOSPITAL ESPAÑOL DEL SUR;30546214288;55616;1;Mendoza;MENDOZA;San Rafael;San Rafael;Av. El Libertador 950;0260 4080000;Clinicas y Sanatorios;EspecialidadesAmbulatorio;Hemoterapia;Superador;;-34.6264197;-68.3353028
HOSPITAL ESPAÑOL DEL SUR;30546214288;55616;1;Mendoza;MENDOZA;San Rafael;San Rafael;Av. El Libertador 950;0260 4080000;Clinicas y Sanatorios;EspecialidadesAmbulatorio;Kinesiologia;Superador;;-34.6264197;-68.3353028
HOSPITAL ESPAÑOL DEL SUR;30546214288;55616;1;Mendoza;MENDOZA;San Rafael;San Rafael;Av. El Libertador 950;0260 4080000;Clinicas y Sanatorios;EspecialidadesAmbulatorio;Oftalmologia;Superador;;-34.6264197;-68.3353028
HOSPITAL ESPAÑOL DEL SUR;30546214288;55616;1;Mendoza;MENDOZA;San Rafael;San Rafael;Av. El Libertador 950;0260 4080000;Clinicas y Sanatorios;EspecialidadesAmbulatorio;Otorrinolaringologia;Superador;;-34.6264197;-68.3353028
HOSPITAL ESPAÑOL DEL SUR;30546214288;55616;1;Mendoza;MENDOZA;San Rafael;San Rafael;Av. El Libertador 950;0260 4080000;Clinicas y Sanatorios;EspecialidadesAmbulatorio;Traumatologia y Ortopedia;Superador;;-34.6264197;-68.3353028
HOSPITAL ESPAÑOL DEL SUR;30546214288;55616;1;Mendoza;MENDOZA;San Rafael;San Rafael;Av. El Libertador 950;0260 4080000;Clinicas y Sanatorios;EspecialidadesAmbulatorio;Urologia;Superador;;-34.6264197;-68.3353028
HOSPITAL ESPAÑOL DEL SUR;30546214288;55616;1;Mendoza;MENDOZA;San Rafael;San Rafael;Av. El Libertador 950;0260 4080000;Clinicas y Sanatorios;Internacion;Piso;Superador;;-34.6264197;-68.3353028
HOSPITAL ESPAÑOL DEL SUR;30546214288;55616;1;Mendoza;MENDOZA;San Rafael;San Rafael;Av. El Libertador 950;0260 4080000;Clinicas y Sanatorios;Internacion;UTINeo;Superador;;-34.6264197;-68.3353028
HOSPITAL ESPAÑOL DEL SUR;30546214288;55616;1;Mendoza;MENDOZA;San Rafael;San Rafael;Av. El Libertador 950;0260 4080000;Clinicas y Sanatorios;Cirugias;Cardiaca;Superador;;-34.6264197;-68.3353028
HOSPITAL ESPAÑOL DEL SUR;30546214288;55616;1;Mendoza;MENDOZA;San Rafael;San Rafael;Av. El Libertador 950;0260 4080000;Clinicas y Sanatorios;Cirugias;Endoscopica;Superador;;-34.6264197;-68.3353028
HOSPITAL ESPAÑOL DEL SUR;30546214288;55616;1;Mendoza;MENDOZA;San Rafael;San Rafael;Av. El Libertador 950;0260 4080000;Clinicas y Sanatorios;Cirugias;Infantil;Superador;;-34.6264197;-68.3353028
HOSPITAL ESPAÑOL DEL SUR;30546214288;55616;1;Mendoza;MENDOZA;San Rafael;San Rafael;Av. El Libertador 950;0260 4080000;Clinicas y Sanatorios;Cirugias;Laparoscopica;Superador;;-34.6264197;-68.3353028
HOSPITAL ESPAÑOL DEL SUR;30546214288;55616;1;Mendoza;MENDOZA;San Rafael;San Rafael;Av. El Libertador 950;0260 4080000;Clinicas y Sanatorios;Cirugias;Nariz y oido;Superador;;-34.6264197;-68.3353028
HOSPITAL ESPAÑOL DEL SUR;30546214288;55616;1;Mendoza;MENDOZA;San Rafael;San Rafael;Av. El Libertador 950;0260 4080000;Clinicas y Sanatorios;Cirugias;Toracica;Superador;;-34.6264197;-68.3353028
HOSPITAL ESPAÑOL DEL SUR;30546214288;55616;1;Mendoza;MENDOZA;San Rafael;San Rafael;Av. El Libertador 950;0260 4080000;Clinicas y Sanatorios;Cirugias;Traumatologica;Superador;;-34.6264197;-68.3353028
HOSPITAL ESPAÑOL DEL SUR;30546214288;55616;1;Mendoza;MENDOZA;San Rafael;San Rafael;Av. El Libertador 950;0260 4080000;Clinicas y Sanatorios;Cirugias;Urologia;Superador;;-34.6264197;-68.3353028
HOSPITAL ESPAÑOL DEL SUR;30546214288;55616;1;Mendoza;MENDOZA;San Rafael;San Rafael;Av. El Libertador 950;0260 4080000;Clinicas y Sanatorios;DiagnosticoyTratamiento;Audiometria;Superador;;-34.6264197;-68.3353028
HOSPITAL ESPAÑOL DEL SUR;30546214288;55616;1;Mendoza;MENDOZA;San Rafael;San Rafael;Av. El Libertador 950;0260 4080000;Clinicas y Sanatorios;DiagnosticoyTratamiento;Eco-Doppler;Superador;;-34.6264197;-68.3353028
HOSPITAL ESPAÑOL DEL SUR;30546214288;55616;1;Mendoza;MENDOZA;San Rafael;San Rafael;Av. El Libertador 950;0260 4080000;Clinicas y Sanatorios;DiagnosticoyTratamiento;Ecografia;Superador;;-34.6264197;-68.3353028
HOSPITAL ESPAÑOL DEL SUR;30546214288;55616;1;Mendoza;MENDOZA;San Rafael;San Rafael;Av. El Libertador 950;0260 4080000;Clinicas y Sanatorios;DiagnosticoyTratamiento;Ergometria;Superador;;-34.6264197;-68.3353028
HOSPITAL ESPAÑOL DEL SUR;30546214288;55616;1;Mendoza;MENDOZA;San Rafael;San Rafael;Av. El Libertador 950;0260 4080000;Clinicas y Sanatorios;DiagnosticoyTratamiento;Estudios Cardiologicos;Superador;;-34.6264197;-68.3353028
HOSPITAL ESPAÑOL DEL SUR;30546214288;55616;1;Mendoza;MENDOZA;San Rafael;San Rafael;Av. El Libertador 950;0260 4080000;Clinicas y Sanatorios;DiagnosticoyTratamiento;Estudios Gastroenterologicos;Superador;;-34.6264197;-68.3353028
HOSPITAL ESPAÑOL DEL SUR;30546214288;55616;1;Mendoza;MENDOZA;San Rafael;San Rafael;Av. El Libertador 950;0260 4080000;Clinicas y Sanatorios;DiagnosticoyTratamiento;Estudios Ginecologicos;Superador;;-34.6264197;-68.3353028
HOSPITAL ESPAÑOL DEL SUR;30546214288;55616;1;Mendoza;MENDOZA;San Rafael;San Rafael;Av. El Libertador 950;0260 4080000;Clinicas y Sanatorios;DiagnosticoyTratamiento;Estudios Oftalmologicos;Superador;;-34.6264197;-68.3353028
HOSPITAL ESPAÑOL DEL SUR;30546214288;55616;1;Mendoza;MENDOZA;San Rafael;San Rafael;Av. El Libertador 950;0260 4080000;Clinicas y Sanatorios;DiagnosticoyTratamiento;Holter;Superador;;-34.6264197;-68.3353028
HOSPITAL ESPAÑOL DEL SUR;30546214288;55616;1;Mendoza;MENDOZA;San Rafael;San Rafael;Av. El Libertador 950;0260 4080000;Clinicas y Sanatorios;DiagnosticoyTratamiento;Presurometria;Superador;;-34.6264197;-68.3353028
HOSPITAL ESPAÑOL DEL SUR;30546214288;55616;1;Mendoza;MENDOZA;San Rafael;San Rafael;Av. El Libertador 950;0260 4080000;Clinicas y Sanatorios;DiagnosticoyTratamiento;Radiologia;Superador;;-34.6264197;-68.3353028
HOSPITAL ESPAÑOL DEL SUR;30546214288;55616;1;Mendoza;MENDOZA;San Rafael;San Rafael;Av. El Libertador 950;0260 4080000;Clinicas y Sanatorios;DiagnosticoyTratamiento;Resonancia Magnetica Nuclear;Superador;;-34.6264197;-68.3353028
HOSPITAL ESPAÑOL DEL SUR;30546214288;55616;1;Mendoza;MENDOZA;San Rafael;San Rafael;Av. El Libertador 950;0260 4080000;Clinicas y Sanatorios;DiagnosticoyTratamiento;Tomografia Computada;Superador;;-34.6264197;-68.3353028
INSTITUTO MEDICO SRL;30563839151;68836;1;Mendoza;MENDOZA;Tunuyan;Tunuyan;San Martin 1845;02622 422 739;Clinicas y Sanatorios;GuardiaActiva;Clinica;Universal;;-33.5728929;-69.0164741
INSTITUTO MEDICO SRL;30563839151;68836;1;Mendoza;MENDOZA;Tunuyan;Tunuyan;San Martin 1845;02622 422 739;Clinicas y Sanatorios;EspecialidadesAmbulatorio;Clinica Medica;Universal;;-33.5728929;-69.0164741
INSTITUTO MEDICO SRL;30563839151;68836;1;Mendoza;MENDOZA;Tunuyan;Tunuyan;San Martin 1845;02622 422 739;Clinicas y Sanatorios;EspecialidadesAmbulatorio;Gastroenterologia;Universal;;-33.5728929;-69.0164741
INSTITUTO MEDICO SRL;30563839151;68836;1;Mendoza;MENDOZA;Tunuyan;Tunuyan;San Martin 1845;02622 422 739;Clinicas y Sanatorios;EspecialidadesAmbulatorio;Ginecologia;Universal;;-33.5728929;-69.0164741
INSTITUTO MEDICO SRL;30563839151;68836;1;Mendoza;MENDOZA;Tunuyan;Tunuyan;San Martin 1845;02622 422 739;Clinicas y Sanatorios;EspecialidadesAmbulatorio;Kinesiologia;Universal;;-33.5728929;-69.0164741
INSTITUTO MEDICO SRL;30563839151;68836;1;Mendoza;MENDOZA;Tunuyan;Tunuyan;San Martin 1845;02622 422 739;Clinicas y Sanatorios;EspecialidadesAmbulatorio;Otorrinolaringologia;Universal;;-33.5728929;-69.0164741
INSTITUTO MEDICO SRL;30563839151;68836;1;Mendoza;MENDOZA;Tunuyan;Tunuyan;San Martin 1845;02622 422 739;Clinicas y Sanatorios;EspecialidadesAmbulatorio;Traumatologia y Ortopedia;Universal;;-33.5728929;-69.0164741
INSTITUTO MEDICO SRL;30563839151;68836;1;Mendoza;MENDOZA;Tunuyan;Tunuyan;San Martin 1845;02622 422 739;Clinicas y Sanatorios;Internacion;Piso;Universal;;-33.5728929;-69.0164741
INSTITUTO MEDICO SRL;30563839151;68836;1;Mendoza;MENDOZA;Tunuyan;Tunuyan;San Martin 1845;02622 422 739;Clinicas y Sanatorios;Internacion;Respirador;Universal;;-33.5728929;-69.0164741
INSTITUTO MEDICO SRL;30563839151;68836;1;Mendoza;MENDOZA;Tunuyan;Tunuyan;San Martin 1845;02622 422 739;Clinicas y Sanatorios;Cirugias;Artroscopica;Universal;;-33.5728929;-69.0164741
INSTITUTO MEDICO SRL;30563839151;68836;1;Mendoza;MENDOZA;Tunuyan;Tunuyan;San Martin 1845;02622 422 739;Clinicas y Sanatorios;Cirugias;General;Universal;;-33.5728929;-69.0164741
INSTITUTO MEDICO SRL;30563839151;68836;1;Mendoza;MENDOZA;Tunuyan;Tunuyan;San Martin 1845;02622 422 739;Clinicas y Sanatorios;Cirugias;Ginecologia;Universal;;-33.5728929;-69.0164741
INSTITUTO MEDICO SRL;30563839151;68836;1;Mendoza;MENDOZA;Tunuyan;Tunuyan;San Martin 1845;02622 422 739;Clinicas y Sanatorios;Cirugias;Nariz y oido;Universal;;-33.5728929;-69.0164741
INSTITUTO MEDICO SRL;30563839151;68836;1;Mendoza;MENDOZA;Tunuyan;Tunuyan;San Martin 1845;02622 422 739;Clinicas y Sanatorios;Cirugias;Traumatologica;Universal;;-33.5728929;-69.0164741
INSTITUTO MEDICO SRL;30563839151;68836;1;Mendoza;MENDOZA;Tunuyan;Tunuyan;San Martin 1845;02622 422 739;Clinicas y Sanatorios;Cirugias;Urologia;Universal;;-33.5728929;-69.0164741
INSTITUTO MEDICO SRL;30563839151;68836;1;Mendoza;MENDOZA;Tunuyan;Tunuyan;San Martin 1845;02622 422 739;Clinicas y Sanatorios;DiagnosticoyTratamiento;Ecografia;Universal;;-33.5728929;-69.0164741
INSTITUTO MEDICO SRL;30563839151;68836;1;Mendoza;MENDOZA;Tunuyan;Tunuyan;San Martin 1845;02622 422 739;Clinicas y Sanatorios;DiagnosticoyTratamiento;Endoscopia Respiratoria;Universal;;-33.5728929;-69.0164741
INSTITUTO MEDICO SRL;30563839151;68836;1;Mendoza;MENDOZA;Tunuyan;Tunuyan;San Martin 1845;02622 422 739;Clinicas y Sanatorios;DiagnosticoyTratamiento;Estudios Cardiologicos;Universal;;-33.5728929;-69.0164741
INSTITUTO MEDICO SRL;30563839151;68836;1;Mendoza;MENDOZA;Tunuyan;Tunuyan;San Martin 1845;02622 422 739;Clinicas y Sanatorios;DiagnosticoyTratamiento;Holter;Universal;;-33.5728929;-69.0164741
INSTITUTO MEDICO SRL;30563839151;68836;1;Mendoza;MENDOZA;Tunuyan;Tunuyan;San Martin 1845;02622 422 739;Clinicas y Sanatorios;DiagnosticoyTratamiento;Laboratorio;Universal;;-33.5728929;-69.0164741
INSTITUTO MEDICO SRL;30563839151;68836;1;Mendoza;MENDOZA;Tunuyan;Tunuyan;San Martin 1845;02622 422 739;Clinicas y Sanatorios;DiagnosticoyTratamiento;Presurometria;Universal;;-33.5728929;-69.0164741
INSTITUTO MEDICO SRL;30563839151;68836;1;Mendoza;MENDOZA;Tunuyan;Tunuyan;San Martin 1845;02622 422 739;Clinicas y Sanatorios;DiagnosticoyTratamiento;Radiologia;Universal;;-33.5728929;-69.0164741
HOSPITAL SANTA ISABEL DE HUNGRIA;30714815470;56927;1;Mendoza;MENDOZA;Guaymallen;Guaymallen;Pedro del Castillo 2854;0810 999 2000;Clinicas y Sanatorios;GuardiaActiva;Clinica;Superador;;-32.8944685;-68.7997896
